Idade,Gênero,Area_Setor,Modelo_Trabalho,Autonomia_Trabalho,Horas_Extras_Semana,Reunioes_Intensas_Semana,EE_Exaustao,C_Cinismo,EP_Eficacia,Risco_Score,TARGET_Risco_Burnout
30,Masculino,Administrativo,Presencial,4,11,6,3,1,2,13.7,Moderado Risco
43,Feminino,Administrativo,Presencial,1,9,0,3,2,5,9.4,Baixo Risco
33,Masculino,Educação,Home Office,2,7,1,4,4,1,17.3,Alto Risco
38,Masculino,Administrativo,Presencial,3,13,4,3,3,1,17.1,Alto Risco
46,Feminino,Financeiro,Presencial,1,1,1,1,1,4,4.7,Baixo Risco
49,Feminino,Administrativo,Home Office,1,0,3,3,3,4,10.1,Baixo Risco
36,Feminino,Administrativo,Presencial,2,8,3,1,2,3,8.4,Baixo Risco
51,Masculino,Administrativo,Presencial,1,1,4,1,2,2,8.9,Baixo Risco
48,Feminino,Vendas/MKT,Híbrido,5,6,1,1,4,3,10.8,Baixo Risco
43,Feminino,Financeiro,Híbrido,3,6,6,1,1,3,8.2,Baixo Risco
31,Masculino,Tecnologia,Home Office,4,0,9,4,2,1,15.4,Moderado Risco
52,Feminino,Saúde,Home Office,3,14,2,5,5,2,22.5,Alto Risco
48,Masculino,Vendas/MKT,Híbrido,1,12,2,5,3,2,18.1,Alto Risco
33,Masculino,Saúde,Híbrido,5,13,11,1,3,5,13.1,Moderado Risco
52,Masculino,Financeiro,Híbrido,3,9,1,5,5,4,17.0,Alto Risco
53,Feminino,Logística,Home Office,2,13,3,1,3,4,12.1,Moderado Risco
53,Feminino,Educação,Home Office,5,0,4,5,5,1,19.5,Alto Risco
56,Feminino,Administrativo,Home Office,3,6,2,2,3,1,13.1,Moderado Risco
42,Masculino,Educação,Home Office,1,5,3,3,2,5,9.4,Baixo Risco
31,Masculino,Vendas/MKT,Híbrido,2,3,1,5,4,5,13.3,Moderado Risco
37,Feminino,Logística,Híbrido,1,2,4,1,1,3,8.7,Baixo Risco
28,Masculino,Vendas/MKT,Híbrido,1,14,2,3,1,4,10.7,Baixo Risco
25,Feminino,Saúde,Presencial,2,4,7,3,1,5,9.7,Baixo Risco
48,Outro,Saúde,Presencial,5,4,1,4,1,2,13.2,Moderado Risco
46,Outro,Administrativo,Home Office,3,10,7,4,1,3,14.2,Moderado Risco
52,Masculino,Educação,Híbrido,5,2,2,5,5,3,16.5,Moderado Risco
32,Masculino,Educação,Híbrido,2,13,0,4,2,4,13.4,Moderado Risco
41,Masculino,Financeiro,Híbrido,3,5,0,1,4,4,9.8,Baixo Risco
57,Masculino,Financeiro,Home Office,2,11,6,4,1,4,13.2,Moderado Risco
38,Masculino,Logística,Presencial,4,13,4,2,3,1,17.6,Alto Risco
32,Outro,Tecnologia,Híbrido,4,2,2,5,3,4,13.1,Moderado Risco
51,Masculino,Financeiro,Híbrido,5,12,3,3,4,1,17.3,Alto Risco
56,Masculino,Financeiro,Home Office,2,3,1,3,1,5,6.7,Baixo Risco
59,Masculino,Logística,Híbrido,3,2,2,2,1,2,10.2,Baixo Risco
43,Masculino,Educação,Home Office,5,11,2,1,2,2,10.9,Baixo Risco
48,Masculino,Administrativo,Híbrido,4,11,7,3,3,3,15.1,Moderado Risco
58,Feminino,Educação,Home Office,4,5,7,2,3,3,12.1,Moderado Risco
56,Feminino,Administrativo,Home Office,4,13,5,4,5,3,19.0,Alto Risco
25,Feminino,Logística,Híbrido,5,8,0,5,3,2,18.6,Alto Risco
37,Masculino,Educação,Híbrido,3,2,2,2,1,3,7.2,Baixo Risco
37,Masculino,Tecnologia,Híbrido,4,13,5,2,1,1,13.2,Moderado Risco
42,Outro,Tecnologia,Home Office,5,0,7,4,3,3,13.6,Moderado Risco
47,Masculino,Logística,Híbrido,5,13,7,1,5,5,14.5,Moderado Risco
57,Masculino,Financeiro,Híbrido,1,12,7,4,4,3,17.8,Alto Risco
40,Feminino,Vendas/MKT,Híbrido,1,6,4,4,3,1,17.1,Alto Risco
38,Masculino,Logística,Home Office,3,11,5,3,4,2,19.3,Alto Risco
47,Masculino,Administrativo,Presencial,4,4,2,2,3,2,10.6,Baixo Risco
43,Masculino,Administrativo,Presencial,1,3,0,2,4,2,11.8,Baixo Risco
49,Feminino,Tecnologia,Presencial,3,2,10,4,1,1,14.2,Moderado Risco
22,Masculino,Financeiro,Presencial,1,6,5,4,1,2,13.7,Moderado Risco
57,Masculino,Educação,Híbrido,4,1,4,2,4,4,10.8,Baixo Risco
58,Masculino,Saúde,Home Office,5,10,4,2,2,3,14.4,Moderado Risco
23,Masculino,Saúde,Híbrido,4,3,11,2,1,1,13.2,Moderado Risco
38,Masculino,Vendas/MKT,Presencial,1,1,2,1,5,3,10.5,Baixo Risco
59,Outro,Administrativo,Híbrido,4,9,7,4,5,5,15.5,Moderado Risco
42,Masculino,Vendas/MKT,Home Office,5,7,4,4,4,3,16.3,Moderado Risco
30,Outro,Logística,Híbrido,2,2,0,3,2,1,13.9,Moderado Risco
34,Masculino,Financeiro,Home Office,5,4,2,3,5,4,12.5,Moderado Risco
32,Feminino,Logística,Presencial,1,10,7,5,1,4,16.7,Moderado Risco
37,Feminino,Financeiro,Presencial,5,3,5,2,3,2,11.6,Baixo Risco
37,Feminino,Logística,Home Office,3,14,2,2,3,4,13.6,Moderado Risco
23,Feminino,Saúde,Híbrido,4,4,7,5,1,5,12.7,Moderado Risco
29,Feminino,Administrativo,Home Office,2,3,6,4,2,5,10.4,Baixo Risco
34,Feminino,Vendas/MKT,Home Office,2,7,5,2,4,3,13.3,Moderado Risco
38,Masculino,Educação,Presencial,4,5,3,3,1,5,8.2,Baixo Risco
45,Feminino,Administrativo,Híbrido,4,13,1,1,3,1,13.1,Moderado Risco
24,Feminino,Saúde,Híbrido,3,14,1,4,4,2,19.8,Alto Risco
51,Masculino,Tecnologia,Home Office,5,12,2,1,2,5,7.9,Baixo Risco
34,Masculino,Vendas/MKT,Híbrido,2,0,7,1,5,2,12.5,Moderado Risco
40,Outro,Administrativo,Presencial,1,4,4,5,3,2,16.1,Moderado Risco
28,Masculino,Logística,Híbrido,4,0,6,1,2,3,9.9,Baixo Risco
30,Masculino,Tecnologia,Home Office,4,11,1,2,1,1,12.2,Moderado Risco
40,Feminino,Vendas/MKT,Presencial,2,2,7,5,2,3,13.9,Moderado Risco
43,Feminino,Tecnologia,Presencial,4,11,3,3,2,5,10.9,Baixo Risco
39,Feminino,Logística,Híbrido,2,10,1,1,4,5,12.3,Moderado Risco
44,Feminino,Saúde,Home Office,1,5,3,2,3,2,14.1,Moderado Risco
23,Outro,Administrativo,Híbrido,1,8,6,2,3,4,11.1,Baixo Risco
32,Feminino,Financeiro,Presencial,2,2,7,3,2,2,11.9,Baixo Risco
52,Feminino,Administrativo,Híbrido,4,11,2,5,1,1,16.7,Moderado Risco
54,Feminino,Saúde,Presencial,3,11,5,5,2,4,17.9,Alto Risco
35,Masculino,Financeiro,Presencial,3,11,7,5,1,4,14.7,Moderado Risco
37,Feminino,Administrativo,Híbrido,5,14,1,3,4,4,14.3,Moderado Risco
32,Masculino,Saúde,Híbrido,3,12,11,3,3,5,16.1,Moderado Risco
54,Feminino,Logística,Híbrido,4,3,4,3,3,1,16.1,Moderado Risco
28,Feminino,Financeiro,Presencial,3,12,1,5,3,5,15.1,Moderado Risco
52,Feminino,Vendas/MKT,Híbrido,5,9,5,1,3,2,11.6,Baixo Risco
35,Masculino,Tecnologia,Home Office,1,0,8,3,4,2,15.3,Moderado Risco
49,Feminino,Financeiro,Híbrido,2,9,2,3,2,2,12.4,Moderado Risco
37,Masculino,Educação,Híbrido,3,1,4,5,3,2,16.1,Moderado Risco
40,Masculino,Financeiro,Presencial,2,12,3,3,5,5,14.5,Moderado Risco
38,Masculino,Tecnologia,Presencial,2,12,6,1,1,4,8.7,Baixo Risco
47,Feminino,Vendas/MKT,Home Office,1,6,7,5,1,1,16.2,Moderado Risco
27,Feminino,Logística,Híbrido,5,7,6,3,3,3,15.6,Moderado Risco
30,Feminino,Tecnologia,Híbrido,4,0,10,3,1,3,10.7,Baixo Risco
38,Masculino,Educação,Home Office,4,8,6,4,1,2,13.7,Moderado Risco
52,Masculino,Administrativo,Home Office,4,5,7,4,4,5,14.3,Moderado Risco
33,Masculino,Tecnologia,Home Office,5,0,4,2,1,2,9.2,Baixo Risco
44,Masculino,Logística,Híbrido,5,14,3,2,4,5,13.8,Moderado Risco
26,Masculino,Vendas/MKT,Presencial,5,3,3,3,1,4,7.7,Baixo Risco
57,Masculino,Tecnologia,Home Office,3,3,5,4,4,1,16.8,Moderado Risco
57,Feminino,Tecnologia,Home Office,2,6,8,2,1,2,11.7,Baixo Risco
24,Masculino,Financeiro,Presencial,5,0,6,5,5,1,19.5,Alto Risco
45,Feminino,Vendas/MKT,Home Office,5,12,6,4,2,4,14.4,Moderado Risco
38,Masculino,Tecnologia,Híbrido,3,9,6,1,4,3,11.8,Baixo Risco
47,Feminino,Vendas/MKT,Híbrido,2,8,6,1,5,2,14.0,Moderado Risco
25,Feminino,Educação,Presencial,4,13,7,1,2,3,10.9,Baixo Risco
33,Masculino,Saúde,Híbrido,1,0,10,1,2,1,12.9,Moderado Risco
22,Masculino,Logística,Presencial,5,9,7,4,5,1,21.5,Alto Risco
42,Feminino,Administrativo,Híbrido,5,2,1,5,3,3,14.1,Moderado Risco
40,Feminino,Saúde,Presencial,1,0,2,1,3,4,9.1,Baixo Risco
42,Masculino,Financeiro,Híbrido,5,0,5,5,4,1,18.3,Alto Risco
39,Masculino,Educação,Híbrido,5,3,5,2,3,5,8.6,Baixo Risco
24,Masculino,Tecnologia,Home Office,5,1,4,2,4,1,13.8,Moderado Risco
53,Outro,Tecnologia,Presencial,1,13,9,3,5,1,20.5,Alto Risco
31,Feminino,Tecnologia,Home Office,3,8,6,4,3,5,13.1,Moderado Risco
36,Masculino,Saúde,Híbrido,3,13,5,1,3,1,16.1,Moderado Risco
26,Masculino,Tecnologia,Home Office,1,0,7,5,1,4,11.7,Baixo Risco
25,Masculino,Vendas/MKT,Híbrido,3,2,1,5,1,5,9.7,Baixo Risco
49,Feminino,Administrativo,Home Office,4,1,7,4,2,1,14.4,Moderado Risco
25,Masculino,Tecnologia,Híbrido,4,0,10,2,1,5,7.2,Baixo Risco
36,Masculino,Financeiro,Híbrido,1,10,6,4,5,1,21.0,Alto Risco
38,Masculino,Tecnologia,Híbrido,2,8,6,5,4,1,19.8,Alto Risco
24,Masculino,Tecnologia,Home Office,5,4,3,4,4,2,14.8,Moderado Risco
31,Masculino,Saúde,Home Office,2,10,4,2,1,1,15.2,Moderado Risco
44,Masculino,Financeiro,Híbrido,5,5,4,2,1,2,10.7,Baixo Risco
39,Feminino,Administrativo,Presencial,3,7,3,1,4,1,12.8,Moderado Risco
22,Feminino,Financeiro,Home Office,3,6,2,1,2,4,7.4,Baixo Risco
56,Masculino,Financeiro,Home Office,4,12,7,1,3,3,12.1,Moderado Risco
52,Outro,Saúde,Presencial,2,6,11,2,2,2,14.9,Moderado Risco
22,Feminino,Tecnologia,Home Office,1,8,8,5,5,3,20.0,Alto Risco
24,Masculino,Administrativo,Presencial,5,2,1,1,5,3,10.5,Baixo Risco
24,Feminino,Tecnologia,Home Office,3,9,5,4,3,4,14.1,Moderado Risco
58,Feminino,Administrativo,Home Office,5,14,5,5,3,4,17.1,Alto Risco
40,Masculino,Tecnologia,Híbrido,1,14,1,3,2,4,11.9,Baixo Risco
50,Masculino,Educação,Híbrido,5,7,0,1,4,3,10.8,Baixo Risco
46,Feminino,Administrativo,Híbrido,4,5,1,3,3,1,14.6,Moderado Risco
54,Masculino,Tecnologia,Híbrido,1,7,10,1,2,5,8.4,Baixo Risco
57,Masculino,Financeiro,Home Office,1,3,7,5,2,4,12.9,Moderado Risco
50,Outro,Vendas/MKT,Home Office,5,0,5,3,4,2,14.3,Moderado Risco
47,Feminino,Tecnologia,Híbrido,5,10,2,2,2,1,13.4,Moderado Risco
25,Masculino,Educação,Home Office,3,12,7,1,5,4,13.5,Moderado Risco
35,Feminino,Tecnologia,Híbrido,5,2,11,4,4,4,14.8,Moderado Risco
48,Feminino,Saúde,Home Office,1,9,8,3,1,4,13.2,Moderado Risco
54,Masculino,Tecnologia,Home Office,5,2,4,4,2,5,10.4,Baixo Risco
43,Masculino,Administrativo,Home Office,3,12,5,3,3,1,17.1,Alto Risco
24,Feminino,Tecnologia,Presencial,2,0,7,5,3,4,14.1,Moderado Risco
44,Outro,Tecnologia,Híbrido,4,13,8,4,4,1,20.8,Alto Risco
42,Masculino,Logística,Híbrido,1,12,4,1,3,1,16.1,Moderado Risco
44,Masculino,Saúde,Híbrido,3,13,7,2,3,3,15.6,Moderado Risco
25,Masculino,Financeiro,Híbrido,4,13,0,5,1,1,16.7,Moderado Risco
42,Feminino,Tecnologia,Home Office,5,4,5,3,3,5,10.1,Baixo Risco
58,Masculino,Vendas/MKT,Híbrido,5,12,5,1,4,5,11.3,Baixo Risco
52,Feminino,Educação,Híbrido,2,11,0,3,4,5,13.3,Moderado Risco
42,Masculino,Financeiro,Presencial,5,5,2,4,5,5,14.5,Moderado Risco
47,Feminino,Tecnologia,Presencial,4,8,5,4,2,4,12.9,Moderado Risco
56,Feminino,Logística,Híbrido,3,7,4,2,2,1,14.9,Moderado Risco
59,Masculino,Vendas/MKT,Presencial,2,3,6,4,2,3,12.4,Moderado Risco
45,Feminino,Saúde,Presencial,4,5,3,5,4,4,17.8,Alto Risco
32,Feminino,Tecnologia,Híbrido,3,2,8,3,3,2,14.1,Moderado Risco
50,Masculino,Saúde,Presencial,4,0,5,3,2,4,11.9,Baixo Risco
24,Masculino,Educação,Presencial,5,8,1,5,3,4,14.6,Moderado Risco
22,Masculino,Administrativo,Home Office,4,7,4,4,3,4,14.1,Moderado Risco
40,Feminino,Tecnologia,Home Office,2,5,9,4,5,4,17.5,Alto Risco
43,Feminino,Saúde,Híbrido,4,2,9,5,2,3,16.9,Moderado Risco
35,Feminino,Tecnologia,Híbrido,1,10,2,2,4,5,11.8,Baixo Risco
35,Masculino,Saúde,Home Office,5,4,8,1,4,1,15.3,Moderado Risco
37,Masculino,Financeiro,Presencial,4,13,5,1,5,5,12.5,Moderado Risco
54,Feminino,Administrativo,Híbrido,3,13,2,4,2,3,14.4,Moderado Risco
34,Feminino,Tecnologia,Híbrido,5,8,7,1,3,3,10.6,Baixo Risco
59,Feminino,Vendas/MKT,Home Office,3,6,6,1,2,4,8.4,Baixo Risco
33,Feminino,Financeiro,Home Office,2,1,5,1,4,4,9.3,Baixo Risco
59,Feminino,Vendas/MKT,Híbrido,1,5,7,4,4,1,18.3,Alto Risco
54,Masculino,Logística,Híbrido,4,12,1,3,4,4,16.3,Moderado Risco
54,Feminino,Tecnologia,Híbrido,5,8,4,4,3,1,17.1,Alto Risco
50,Masculino,Administrativo,Home Office,4,10,4,4,4,3,17.8,Alto Risco
26,Masculino,Tecnologia,Home Office,4,10,7,2,2,1,14.4,Moderado Risco
27,Feminino,Logística,Híbrido,5,9,6,2,3,1,16.1,Moderado Risco
52,Masculino,Administrativo,Home Office,1,0,4,4,2,2,13.4,Moderado Risco
37,Masculino,Tecnologia,Presencial,1,11,11,5,1,4,15.7,Moderado Risco
52,Feminino,Logística,Híbrido,2,4,6,5,1,5,12.7,Moderado Risco
46,Masculino,Vendas/MKT,Presencial,5,8,6,2,3,2,13.1,Moderado Risco
54,Feminino,Administrativo,Presencial,5,11,0,2,4,2,14.8,Moderado Risco
34,Masculino,Vendas/MKT,Híbrido,3,2,4,3,4,2,14.3,Moderado Risco
31,Masculino,Saúde,Home Office,3,2,3,2,3,5,9.6,Baixo Risco
45,Masculino,Educação,Híbrido,3,11,6,1,2,5,8.9,Baixo Risco
31,Masculino,Vendas/MKT,Híbrido,1,11,2,4,1,2,14.2,Moderado Risco
52,Masculino,Educação,Presencial,2,9,3,4,4,3,15.3,Moderado Risco
34,Masculino,Administrativo,Híbrido,2,8,3,4,4,2,16.3,Moderado Risco
24,Masculino,Tecnologia,Híbrido,4,2,1,3,1,1,10.7,Baixo Risco
55,Feminino,Tecnologia,Híbrido,2,12,1,3,3,1,16.1,Moderado Risco
49,Masculino,Educação,Híbrido,3,10,6,1,3,5,10.1,Baixo Risco
40,Feminino,Administrativo,Híbrido,5,8,5,4,3,1,17.1,Alto Risco
44,Feminino,Financeiro,Híbrido,4,11,7,1,4,4,12.3,Moderado Risco
53,Masculino,Administrativo,Híbrido,1,9,3,2,2,4,8.9,Baixo Risco
34,Feminino,Administrativo,Presencial,2,14,6,4,5,2,20.0,Alto Risco
54,Feminino,Administrativo,Híbrido,5,2,1,1,3,4,7.1,Baixo Risco
55,Masculino,Administrativo,Híbrido,3,7,2,3,5,4,14.0,Moderado Risco
54,Feminino,Administrativo,Home Office,1,9,1,3,2,2,12.4,Moderado Risco
26,Feminino,Vendas/MKT,Home Office,1,11,6,3,4,4,15.3,Moderado Risco
24,Masculino,Educação,Home Office,2,13,3,1,5,3,13.5,Moderado Risco
28,Masculino,Tecnologia,Híbrido,5,8,6,1,3,4,9.6,Baixo Risco
45,Masculino,Tecnologia,Híbrido,3,2,11,1,5,5,10.5,Baixo Risco
43,Masculino,Tecnologia,Home Office,3,0,6,5,1,3,12.7,Moderado Risco
44,Masculino,Tecnologia,Híbrido,3,12,5,4,2,2,16.4,Moderado Risco
51,Masculino,Tecnologia,Presencial,3,8,4,5,1,2,15.2,Moderado Risco
39,Masculino,Administrativo,Home Office,2,6,3,5,2,3,14.4,Moderado Risco
53,Masculino,Educação,Presencial,2,5,4,2,2,2,11.9,Baixo Risco
28,Masculino,Saúde,Presencial,5,11,8,2,4,5,15.8,Moderado Risco
54,Feminino,Vendas/MKT,Home Office,4,3,0,3,2,1,11.9,Baixo Risco
26,Feminino,Financeiro,Home Office,2,4,6,5,2,1,15.9,Moderado Risco
49,Feminino,Tecnologia,Home Office,3,6,11,2,3,2,14.1,Moderado Risco
29,Masculino,Administrativo,Presencial,5,8,2,5,1,5,11.2,Baixo Risco
36,Feminino,Saúde,Home Office,3,5,3,4,5,2,19.5,Alto Risco
25,Masculino,Educação,Home Office,2,11,6,5,4,1,21.3,Alto Risco
55,Masculino,Saúde,Home Office,5,3,10,3,2,5,11.9,Baixo Risco
26,Masculino,Logística,Home Office,3,11,4,1,3,2,15.1,Moderado Risco
54,Feminino,Vendas/MKT,Híbrido,4,3,0,3,2,4,8.9,Baixo Risco
26,Masculino,Tecnologia,Presencial,1,9,6,5,4,1,19.8,Alto Risco
59,Feminino,Administrativo,Home Office,1,14,5,5,1,1,17.7,Alto Risco
55,Masculino,Tecnologia,Híbrido,3,2,9,1,5,5,10.5,Baixo Risco
47,Masculino,Logística,Híbrido,1,1,3,3,3,4,12.1,Moderado Risco
22,Feminino,Administrativo,Home Office,4,3,3,3,4,4,11.3,Baixo Risco
25,Masculino,Administrativo,Híbrido,4,14,4,5,4,3,19.3,Alto Risco
47,Feminino,Saúde,Híbrido,3,5,1,4,2,1,16.9,Moderado Risco
54,Outro,Tecnologia,Híbrido,4,0,4,2,3,3,10.6,Baixo Risco
54,Feminino,Vendas/MKT,Presencial,1,1,4,5,5,4,16.5,Moderado Risco
29,Feminino,Tecnologia,Presencial,3,7,7,5,4,5,15.8,Moderado Risco
41,Feminino,Financeiro,Home Office,1,12,3,2,5,2,16.0,Moderado Risco
37,Feminino,Vendas/MKT,Presencial,4,2,3,1,1,2,6.7,Baixo Risco
42,Masculino,Logística,Presencial,4,0,2,5,2,1,16.9,Moderado Risco
47,Masculino,Tecnologia,Home Office,5,1,11,4,5,4,16.0,Moderado Risco
44,Masculino,Financeiro,Presencial,2,2,5,1,4,3,10.3,Baixo Risco
39,Feminino,Administrativo,Híbrido,2,14,3,1,4,5,10.3,Baixo Risco
52,Feminino,Educação,Home Office,3,13,5,1,4,2,14.3,Moderado Risco
33,Masculino,Vendas/MKT,Híbrido,1,14,4,5,4,2,20.3,Alto Risco
22,Feminino,Saúde,Home Office,2,1,4,1,3,2,12.1,Moderado Risco
30,Masculino,Tecnologia,Home Office,3,12,3,3,2,3,12.9,Moderado Risco
24,Masculino,Saúde,Home Office,4,3,10,5,3,1,20.1,Alto Risco
47,Feminino,Logística,Híbrido,2,12,4,5,3,1,22.1,Alto Risco
30,Masculino,Saúde,Híbrido,1,3,10,2,2,5,10.4,Baixo Risco
37,Masculino,Logística,Híbrido,5,10,2,1,4,3,14.3,Moderado Risco
45,Masculino,Vendas/MKT,Home Office,5,9,0,5,1,1,15.2,Moderado Risco
35,Feminino,Vendas/MKT,Home Office,2,1,3,4,3,4,11.6,Baixo Risco
24,Feminino,Tecnologia,Home Office,5,12,4,4,5,3,19.0,Alto Risco
55,Feminino,Vendas/MKT,Híbrido,3,0,1,5,3,2,15.1,Moderado Risco
54,Feminino,Educação,Híbrido,1,2,0,5,2,2,13.9,Moderado Risco
45,Feminino,Tecnologia,Híbrido,4,13,11,4,3,3,17.6,Alto Risco
30,Masculino,Tecnologia,Presencial,1,3,8,4,5,3,17.0,Alto Risco
34,Masculino,Educação,Home Office,4,14,3,3,3,3,14.1,Moderado Risco
23,Masculino,Financeiro,Presencial,5,10,1,4,1,2,14.2,Moderado Risco
28,Feminino,Tecnologia,Híbrido,3,14,4,3,3,5,13.1,Moderado Risco
42,Masculino,Tecnologia,Home Office,4,5,11,5,5,1,22.0,Alto Risco
40,Feminino,Tecnologia,Presencial,5,4,3,1,4,3,9.3,Baixo Risco
46,Masculino,Administrativo,Home Office,4,13,1,1,1,1,10.7,Baixo Risco
43,Outro,Vendas/MKT,Presencial,2,1,7,2,4,4,10.8,Baixo Risco
32,Masculino,Logística,Home Office,1,3,3,3,3,1,15.1,Moderado Risco
54,Outro,Administrativo,Híbrido,3,11,6,4,5,1,21.0,Alto Risco
53,Masculino,Educação,Presencial,5,5,3,3,2,4,10.4,Baixo Risco
42,Feminino,Vendas/MKT,Híbrido,3,11,0,2,1,4,9.2,Baixo Risco
41,Feminino,Saúde,Home Office,1,3,9,2,5,3,16.0,Moderado Risco
29,Feminino,Logística,Híbrido,4,10,1,3,2,4,13.9,Moderado Risco
58,Feminino,Tecnologia,Híbrido,4,10,5,4,1,4,13.2,Moderado Risco
30,Masculino,Financeiro,Home Office,3,13,7,5,1,2,16.7,Moderado Risco
46,Feminino,Tecnologia,Presencial,4,14,10,5,3,1,21.1,Alto Risco
46,Masculino,Saúde,Home Office,4,6,2,5,2,5,14.4,Moderado Risco
54,Feminino,Tecnologia,Presencial,4,12,10,2,1,1,14.2,Moderado Risco
23,Masculino,Financeiro,Híbrido,2,5,3,3,1,5,8.2,Baixo Risco
40,Outro,Vendas/MKT,Presencial,5,5,2,2,3,4,10.1,Baixo Risco
41,Feminino,Financeiro,Híbrido,5,14,2,4,3,2,16.6,Moderado Risco
50,Masculino,Vendas/MKT,Presencial,1,9,3,1,4,1,12.8,Moderado Risco
27,Masculino,Educação,Híbrido,4,13,4,2,4,1,16.8,Moderado Risco
38,Feminino,Logística,Híbrido,3,13,5,4,4,5,17.8,Alto Risco
46,Masculino,Saúde,Híbrido,4,1,10,4,4,3,17.8,Alto Risco
59,Feminino,Administrativo,Híbrido,1,10,0,4,2,1,16.4,Moderado Risco
25,Masculino,Tecnologia,Híbrido,4,12,5,1,2,4,9.9,Baixo Risco
51,Masculino,Educação,Presencial,2,6,0,5,5,5,16.0,Moderado Risco
41,Masculino,Educação,Home Office,1,8,5,3,5,1,18.0,Alto Risco
24,Masculino,Financeiro,Híbrido,5,5,7,2,4,3,13.3,Moderado Risco
44,Feminino,Saúde,Presencial,5,7,8,1,4,1,16.8,Moderado Risco
39,Masculino,Financeiro,Híbrido,2,5,0,4,2,5,10.9,Baixo Risco
47,Masculino,Administrativo,Home Office,5,5,1,1,4,3,10.8,Baixo Risco
57,Masculino,Vendas/MKT,Presencial,2,3,4,2,4,2,12.8,Moderado Risco
29,Masculino,Administrativo,Presencial,5,5,4,3,2,1,14.4,Moderado Risco
38,Feminino,Saúde,Home Office,5,9,1,2,1,3,10.7,Baixo Risco
52,Outro,Financeiro,Híbrido,4,3,7,1,2,4,6.9,Baixo Risco
58,Feminino,Tecnologia,Híbrido,1,9,5,4,4,5,14.3,Moderado Risco
54,Masculino,Administrativo,Home Office,5,5,4,4,2,3,13.9,Moderado Risco
48,Feminino,Saúde,Presencial,1,0,5,5,5,5,17.5,Alto Risco
25,Outro,Financeiro,Híbrido,1,6,3,5,1,2,14.2,Moderado Risco
43,Masculino,Administrativo,Híbrido,5,13,0,3,1,5,9.7,Baixo Risco
47,Masculino,Logística,Presencial,1,1,0,3,1,2,11.7,Baixo Risco
53,Feminino,Logística,Presencial,2,5,7,5,2,1,19.4,Alto Risco
45,Masculino,Tecnologia,Híbrido,3,8,6,5,5,1,21.0,Alto Risco
56,Masculino,Financeiro,Presencial,2,9,6,2,3,1,14.1,Moderado Risco
58,Masculino,Administrativo,Híbrido,5,2,5,2,5,4,12.0,Moderado Risco
53,Feminino,Logística,Home Office,2,3,6,4,5,1,20.0,Alto Risco
28,Masculino,Saúde,Home Office,3,4,9,4,4,4,16.8,Moderado Risco
54,Feminino,Tecnologia,Híbrido,2,7,4,5,5,4,18.0,Alto Risco
52,Masculino,Saúde,Presencial,1,12,2,2,2,2,14.4,Moderado Risco
33,Feminino,Logística,Híbrido,5,9,7,5,1,1,18.2,Alto Risco
32,Feminino,Tecnologia,Híbrido,1,12,1,5,5,4,18.5,Alto Risco
45,Feminino,Educação,Home Office,1,5,1,3,5,5,13.0,Moderado Risco
29,Feminino,Logística,Home Office,5,11,7,5,3,2,21.1,Alto Risco
53,Feminino,Vendas/MKT,Híbrido,5,7,2,4,3,1,16.1,Moderado Risco
59,Masculino,Tecnologia,Presencial,4,2,7,3,4,4,12.3,Moderado Risco
43,Masculino,Vendas/MKT,Home Office,3,2,4,2,3,4,9.6,Baixo Risco
55,Feminino,Logística,Home Office,1,8,4,4,4,2,19.3,Alto Risco
40,Masculino,Financeiro,Híbrido,1,12,3,1,2,2,10.9,Baixo Risco
41,Masculino,Administrativo,Híbrido,5,5,6,2,1,2,10.7,Baixo Risco
35,Masculino,Tecnologia,Híbrido,5,7,4,1,3,1,12.6,Moderado Risco
54,Feminino,Logística,Home Office,2,3,7,4,2,4,13.4,Moderado Risco
31,Feminino,Saúde,Presencial,1,4,3,2,1,5,7.2,Baixo Risco
37,Outro,Logística,Home Office,1,11,2,1,2,5,9.9,Baixo Risco
25,Feminino,Logística,Presencial,5,14,6,1,2,5,10.9,Baixo Risco
48,Feminino,Tecnologia,Home Office,1,8,5,2,2,2,11.9,Baixo Risco
49,Feminino,Educação,Híbrido,3,6,7,5,2,2,16.4,Moderado Risco
37,Feminino,Educação,Presencial,4,13,4,4,3,2,17.6,Alto Risco
54,Outro,Vendas/MKT,Presencial,5,14,1,4,5,1,20.0,Alto Risco
40,Feminino,Tecnologia,Híbrido,5,4,3,3,2,4,8.9,Baixo Risco
42,Masculino,Saúde,Presencial,1,6,7,2,1,5,9.7,Baixo Risco
43,Outro,Educação,Híbrido,4,10,5,4,3,4,15.6,Moderado Risco
30,Masculino,Tecnologia,Presencial,4,8,7,1,3,5,8.6,Baixo Risco
30,Feminino,Educação,Presencial,5,13,6,2,2,4,11.4,Baixo Risco
30,Feminino,Tecnologia,Híbrido,5,14,1,1,2,2,10.9,Baixo Risco
48,Masculino,Saúde,Híbrido,5,12,3,2,1,1,14.2,Moderado Risco
38,Feminino,Vendas/MKT,Híbrido,3,2,1,1,5,5,8.5,Baixo Risco
29,Masculino,Vendas/MKT,Híbrido,1,2,3,1,3,3,8.1,Baixo Risco
37,Feminino,Educação,Híbrido,3,3,4,2,2,5,7.4,Baixo Risco
